Index,Word,log freq,nr. of tokens,tokens,word score
400,envied,6.965080345601407,2,en_##vied,-29.01284694671631
401,environmentalist,6.943122422819428,2,environmental_##ist,-27.633140563964844
402,envoy,9.774005094757891,2,en_##voy,-27.41158771514893
403,erased,6.682108597449809,1,erased,-13.863137245178224
404,established,10.27512007210784,1,established,-11.566572189331056
405,estate,10.61956970437857,1,estate,-13.245794296264648
406,esteemed,7.515344571180436,2,esteem_##ed,-27.47642707824707
407,evangelist,8.713910628493924,3,e_##van_##gelist,-38.018656730651855
408,evicted,6.628041376179533,2,e_##victed,-27.17117118835449
409,ex-wife,0.0,3,ex_-_wife,-9.856799125671388
410,examined,9.07015834137632,1,examined,-12.61948585510254
411,excavator,7.273092595999522,4,ex_##ca_##vat_##or,-44.847612380981445
412,executive,9.390409393716844,1,executive,-13.616844177246094
413,exiled,7.253470382684528,1,exiled,-14.078744888305664
414,exited,6.386879319362645,1,exited,-13.539140701293944
415,exorcist,7.688913336864796,3,ex_##or_##cist,-37.128600120544434
416,expelled,7.659171367666058,1,expelled,-13.22219467163086
417,experimenter,7.761319180947987,2,experiment_##er,-26.233210563659668
418,expert,10.18930538837816,1,expert,-13.358258247375488
419,expression,10.319067994385383,1,expression,-12.282258987426758
420,exterminator,7.303843225277705,4,ex_##ter_##mina_##tor,-46.07833385467529
421,extolled,6.738152494595957,3,ex_##to_##lled,-36.641106605529785
422,extortionist,6.70808408385307,4,ex_##tor_##tion_##ist,-44.20672607421875
423,failed,9.677402178300998,1,failed,-11.371122360229492
424,fairy,9.09963224999176,1,fairy,-14.234296798706056
425,fan,12.314029787035269,1,fan,-12.985736846923828
426,farmed,6.80903930604298,2,farm_##ed,-26.627026557922363
427,farmer,10.001067880874992,1,farmer,-14.700040817260742
428,father,10.9642768174945,1,father,-12.287884712219238
429,faucet,7.515889085215125,4,f_##au_##ce_##t,-40.11493873596192
430,favored,8.16223106548118,1,favored,-15.297310829162598
431,feared,7.96311205897929,1,feared,-13.346792221069336
432,fed,11.040903800861177,1,fed,-13.79685878753662
433,fedora,6.86171134048073,2,fed_##ora,-29.092872619628903
434,felled,6.616065185132817,2,fell_##ed,-25.136615753173828
435,felon,9.514215624322716,3,f_##elo_##n,-34.039984703063965
436,fieldworker,6.35088571671474,3,field_##work_##er,-31.836485862731934
437,fighter,8.239065331769268,1,fighter,-13.291019439697266
438,filed,9.21602418844448,1,filed,-12.865821838378906
439,filet,8.51959031601596,2,file_##t,-24.72268581390381
440,filmmaker,6.418364935936212,1,filmmaker,-14.717891693115234
441,financier,8.440312147080279,3,fin_##an_##cier,-40.73552227020264
442,finished,8.68929604801586,1,finished,-11.522775650024414
443,fired,8.939843124278502,1,fired,-12.889068603515623
444,firefighter,6.598509028614515,2,fire_##fighter,-27.943751335144043
445,first,11.337357054268905,1,first,-9.89681625366211
446,fisherman,7.530479995245536,2,fish_##erman,-27.03630256652832
447,fixed,9.763190466997406,1,fixed,-12.373241424560549
448,flag,11.299608474473754,1,flag,-13.610847473144531
449,flattered,6.954638864880987,2,flat_##tered,-28.86769962310791
450,flight-attendant,0.0,3,flight_-_attendant,-20.805878162384037
451,flora,9.15324077993561,1,flora,-14.631829261779783
452,florist,8.00469951054955,3,fl_##oris_##t,-36.35093307495117
453,flustered,6.742880635791903,2,flu_##stered,-32.99413108825684
454,fool,10.481111641840537,1,fool,-12.626596450805664
455,fooled,6.472346294500901,2,fool_##ed,-25.914953231811523
456,football,8.186742787113518,1,football,-12.32814598083496
457,foreigner,9.147932911847564,2,foreign_##er,-24.12050437927246
458,foreman,8.010027528481734,2,fore_##man,-25.77547645568848
459,forger,9.100971834920818,2,forge_##r,-25.991162300109863
460,forgot,9.615405400063008,1,forgot,-13.340786933898926
461,forgotten,9.11690842718363,1,forgotten,-13.14409637451172
462,form,12.96814402855274,1,form,-9.99618911743164
463,fortune-teller,0.0,4,fortune_-_tell_##er,-17.214688301086426
464,found,11.55943684420419,1,found,-10.634048461914062
465,frenchman,6.008813185442595,3,f_##rench_##man,-33.9271821975708
466,freshman,7.427738840532894,1,freshman,-13.638482093811035
467,friend,11.226109683846405,1,friend,-11.609468460083008
468,frightened,7.608374474380783,1,frightened,-14.361785888671877
469,fund,11.729028288428134,1,fund,-12.6703462600708
470,funded,6.729824070489475,1,funded,-13.977999687194824
471,funeral,9.224736252259914,1,funeral,-13.37392807006836
472,game,10.844509920629466,1,game,-10.544244766235352
473,gangster,7.804251383528112,1,gangster,-14.67620849609375
474,garbled,6.52649485957079,3,g_##ar_##bled,-36.30765724182129
475,gardener,7.540090320145325,2,garden_##er,-24.567832946777344
476,gave,9.417842227300437,1,gave,-10.442206382751465
477,general,11.588181349448996,1,general,-11.668659210205078
478,geneticist,6.529418838262226,2,genetic_##ist,-28.07115173339844
479,genius,9.06566136060674,1,genius,-13.288800239562988
480,geologist,7.509883061154913,1,geologist,-14.091527938842772
481,ghost,9.846758458290038,1,ghost,-12.901870727539062
482,giraffe,7.494430215031565,3,g_##ira_##ffe,-36.79649639129639
483,girl,10.632098397371642,1,girl,-11.932223320007324
484,girlfriend,6.493753839851686,1,girlfriend,-12.73167610168457
485,given,10.337669684741789,1,given,-11.273173332214355
486,gnome,7.792348924113037,3,g_##no_##me,-31.01950168609619
487,go-between,0.0,3,go_-_between,-19.29960060119629
488,goaded,6.52649485957079,2,go_##aded,-28.864110946655277
489,goalkeeper,6.455198563340122,1,goalkeeper,-13.763378143310549
490,gold,11.570458253167796,1,gold,-11.590291023254396
491,governed,8.04012466444838,1,governed,-15.115757942199709
492,governess,8.008698182988528,2,govern_##ess,-27.89620876312256
493,governor,9.949034367492098,1,governor,-13.216107368469238
494,grain,10.346055748595797,1,grain,-13.83342170715332
495,graph,10.630117863912622,1,graph,-13.840227127075195
496,greeted,6.212606095751519,1,greeted,-14.356178283691406
497,grilled,6.582025138892826,3,g_##rille_##d,-33.61403560638428
498,grocer,8.674025985443025,3,g_##ro_##cer,-32.66955089569092
499,groundskeeper,5.973809611869261,2,grounds_##keeper,-27.73331356048584
500,groupie,6.2766434893416445,2,group_##ie,-24.87518787384033
501,guaranteed,7.788211557847076,1,guaranteed,-13.520105361938477
502,guarantor,7.270312886079025,4,g_##ua_##rant_##or,-48.14698028564453
503,guard,11.076217337122133,1,guard,-12.207179069519045
504,guest,9.7743465082129,1,guest,-11.367971420288086
505,guide,10.251076342113604,1,guide,-13.03203010559082
506,gun,11.561077330232154,1,gun,-12.551130294799805
507,gunsmith,7.480992162869525,2,guns_##mith,-30.65700054168701
508,gymnast,8.588210678651517,2,gym_##nast,-30.466842651367188
509,hacker,7.29776828253138,2,ha_##cker,-26.492003440856934
510,hailed,6.2324480165505225,1,hailed,-14.600183486938477
511,hairdresser,7.224753405767971,3,hair_##dress_##er,-33.78333377838135
512,hairstylist,5.905361848054571,3,hairs_##ty_##list,-39.37024402618408
513,handcuffed,6.529418838262226,3,hand_##cu_##ffed,-34.82735729217529
514,handyman,6.361302477572996,2,handy_##man,-27.670446395874023
515,harassed,7.024649030453636,2,ha_##rassed,-26.36865901947021
516,hassled,5.198497031265826,3,has_##sle_##d,-30.851953983306885
517,hated,7.370860166536716,1,hated,-13.41144561767578
518,hatter,8.263332667439967,2,hat_##ter,-27.475696563720703
519,head,12.06863075974118,1,head,-10.052895545959473
520,headmaster,7.277938572945661,1,headmaster,-14.822296142578123
521,hedonist,7.443078374348516,3,he_##don_##ist,-32.341179847717285
522,heir,10.37452190040887,1,heir,-13.551071166992188
523,helped,7.29641326877392,1,helped,-11.984968185424805
524,helper,8.19946419761216,2,help_##er,-22.773951530456543
525,hero,11.10339209268611,1,hero,-13.752389907836914
526,hid,11.038801358204804,1,hid,-13.5524263381958
527,hidden,8.413387022690648,1,hidden,-12.52468490600586
528,hijacker,6.285998094508865,3,hi_##jack_##er,-32.52932357788086
529,hired,7.951911381854188,1,hired,-12.831792831420898
530,historian,9.516427036104067,1,historian,-13.658668518066406
531,hit,11.428303957239482,1,hit,-11.272690773010254
532,hitter,8.165932137321585,1,hitter,-14.365665435791016
533,hoarder,6.80128303447162,3,ho_##ard_##er,-32.10554122924805
534,hockey,7.536363938404511,1,hockey,-13.335105895996094
535,hoisted,6.570882962339584,2,ho_##isted,-25.960180282592773
536,homeless,7.788626065625031,1,homeless,-13.287750244140623
537,hoodlum,7.077498053569231,2,hood_##lum,-27.51458072662353
538,hooligan,7.236339342754344,3,ho_##oli_##gan,-38.46125316619873
539,hostage,8.184513753033722,1,hostage,-14.53151512145996
540,hounded,6.655440350367647,3,ho_##und_##ed,-34.471903800964355
541,house,11.98804100610214,1,house,-11.252744674682615
542,hugged,6.513230110912307,1,hugged,-13.416315078735352
543,humorist,8.330381569349418,2,humor_##ist,-27.44058132171631
544,hung,10.4204940353772,1,hung,-12.115257263183594
545,hunter,8.720950028930258,1,hunter,-14.16481113433838
546,huntsman,7.324489979348532,2,hunt_##sman,-29.199620246887207
547,hypnotized,6.543911845564792,5,h_##y_##p_##not_##ized,-53.14448928833008
548,hypochondriac,8.146709052203319,7,h_##y_##po_##cho_##nd_##ria_##c,-70.51827430725098
549,identified,9.36657459400682,1,identified,-12.50989055633545
550,idiot,9.597030324758013,1,idiot,-12.978200912475586
551,illness,9.653614941479894,1,illness,-12.59809398651123
552,imitated,6.983789965258135,2,im_##itated,-31.665084838867188
553,imitator,8.29054350077274,3,im_##ita_##tor,-38.53544902801514
554,immigrant,9.25674674479034,1,immigrant,-14.897727012634276
555,impersonator,6.688354713946762,3,imp_##erson_##ator,-41.49184894561768
556,impressed,7.291656209174461,1,impressed,-13.002458572387695
557,industrialist,7.206377291472252,1,industrialist,-15.224702835083008
558,infant,10.849006935070411,1,infant,-14.869071006774902
559,infantryman,6.304448802421981,2,infantry_##man,-27.45829963684082
560,inherited,7.436027816351848,1,inherited,-14.821855545043944
561,initialed,6.375024819828097,2,initial_##ed,-26.527677536010746
562,inmate,8.602453035367061,2,in_##mate,-24.32347583770752
563,innovator,7.492203042618741,3,inn_##ova_##tor,-38.42960071563721
564,inspected,6.561030665896573,1,inspected,-14.63523769378662
565,inspector,8.617762246337932,1,inspector,-14.391763687133787
566,instructed,7.1846291527173145,1,instructed,-13.667222023010254
567,instructor,8.514188682395938,1,instructor,-14.302763938903809
568,instrumentalist,7.193685818395112,2,instrumental_##ist,-27.77823257446289
569,insulted,7.072421900537371,1,insulted,-14.684684753417969
570,insurgent,8.46884293047519,3,ins_##urge_##nt,-37.52120399475098
571,intermediary,7.358830898342354,3,inter_##media_##ry,-35.369197845458984
572,intern,11.351641067242074,2,inter_##n,-22.79317855834961
573,interpreter,8.414274137408396,1,interpreter,-14.606121063232422
574,interrogated,6.923628628138427,3,inter_##rogate_##d,-35.26013946533203
575,interviewee,6.610696044717759,2,interview_##ee,-25.847237586975098
576,interviewer,7.528331766707247,2,interview_##er,-24.36263370513916
577,intrigued,6.439350371100098,1,intrigued,-15.029708862304688
578,introduced,9.205126804923296,1,introduced,-11.77861785888672
579,intruder,7.758760544157663,2,in_##truder,-23.58724308013916
580,invader,8.669055540725484,2,invade_##r,-26.185351371765137
581,inventor,9.611931318535747,1,inventor,-14.751628875732422
582,investigator,9.6071010394542,1,investigator,-14.510563850402832
583,investor,9.042276686928927,1,investor,-15.149813652038574
584,invoiced,6.376726947898627,4,in_##vo_##ice_##d,-40.44981575012207
585,irked,6.289715570908998,2,i_##rked,-25.81894874572754
586,ironed,6.525029657843462,2,iron_##ed,-26.281089782714844
587,irritated,7.124478262493424,1,irritated,-15.01677131652832
588,itinerary,7.138866999945524,3,it_##iner_##ary,-35.33569431304932
589,jail,9.992276515350188,1,jail,-12.488532066345217
590,jam,10.9598706069865,1,jam,-15.153974533081056
591,janitor,8.053251153549096,3,j_##ani_##tor,-37.59880065917969
592,jester,7.579167967396076,2,j_##ester,-25.80711460113525
593,jet,10.746131744241984,1,jet,-14.187788009643556
594,jock,9.202207388745991,2,j_##ock,-25.31477832794189
595,joker,7.4815557019095165,2,joke_##r,-25.07864761352539
596,journalist,8.554488976159934,1,journalist,-13.945374488830566
597,judge,10.60042753133477,1,judge,-12.700047492980955
598,jury,10.141204395699798,1,jury,-14.210834503173828
599,key,10.919840790366807,1,key,-12.248432159423828
600,kid,10.735396175137648,1,kid,-12.482426643371582
601,kidnapped,6.111467339502679,1,kidnapped,-14.10941219329834
602,killed,9.716434821366272,1,killed,-12.049675941467283
603,king,11.506696102718887,1,king,-11.815836906433104
604,kissed,6.60934924316738,1,kissed,-12.50390338897705
605,lab,12.652100514560468,1,lab,-13.906083106994627
606,lad,11.648862711206654,1,lad,-13.293340682983398
607,lady,10.154285180632154,1,lady,-12.763571739196776
608,landlady,7.53955882930103,3,land_##lad_##y,-32.76834774017334
609,landscaper,6.336825731146441,2,landscape_##r,-24.852954864501957
610,laptop,5.963579343618446,1,laptop,-13.929277420043944
611,lauded,6.517671272912275,2,laude_##d,-27.07510471343994
612,lawyer,9.773606631681607,1,lawyer,-12.893180847167969
613,leader,10.891428954153636,1,leader,-12.394380569458008
614,lecturer,8.193953023563742,1,lecturer,-13.49746322631836
615,left,10.879988702809266,1,left,-10.03748893737793
616,legislator,8.706655856361559,3,leg_##is_##lator,-39.29908561706543
617,letter,11.216256464110744,1,letter,-12.153853416442873
618,liar,9.99488098096534,1,liar,-13.434701919555664
619,librarian,8.367532416861831,1,librarian,-14.862695693969728
620,lieutenant,9.06773940337716,1,lieutenant,-13.301225662231444
621,lifted,7.490529402060711,1,lifted,-12.693954467773438
622,light,11.91024414754258,1,light,-11.146212577819824
623,linebacker,6.2878585601617845,1,linebacker,-14.219156265258787
624,lion,10.44380401506915,1,lion,-13.5347261428833
625,liquor,9.546812608597396,1,liquor,-14.883381843566896
626,litigator,7.447751280047908,3,lit_##iga_##tor,-41.41487503051758
627,loaded,7.332369205929062,1,loaded,-13.326704025268556
628,loathed,6.698268054115413,2,lo_##athed,-29.345542907714844
629,located,9.198773735604718,1,located,-11.59571647644043
630,logger,8.191740021277457,2,log_##ger,-28.548624992370605
631,loner,7.775695749915245,2,lone_##r,-25.475295066833496
632,lord,10.683637776717648,1,lord,-13.674972534179688
633,lost,10.366907053904848,1,lost,-10.883830070495604
634,loudmouth,7.029972911706386,2,loud_##mouth,-28.7843656539917
635,loved,9.017604776833355,1,loved,-12.664718627929688
636,loyalist,7.646831391430482,2,loyal_##ist,-27.418983459472656
637,luggage,7.666221925662725,1,luggage,-14.801217079162598
638,lunatic,8.556221578383715,3,l_##una_##tic,-36.66494560241699
639,lyricist,6.673297967767654,1,lyricist,-14.63028621673584
640,made,11.388495386592052,1,made,-9.569127082824709
641,maestro,7.866722285136729,3,ma_##est_##ro,-34.33712196350098
642,magician,8.033009498596668,1,magician,-14.039011001586914
643,maid,10.248813337717966,1,maid,-13.717370986938477
644,maiden,9.422139821589736,1,maiden,-14.034860610961914
645,mailman,6.42648845745769,2,mail_##man,-27.135205268859863
646,main,11.876839145920158,1,main,-11.39238452911377
647,man,14.094973193201827,1,man,-10.615099906921388
648,manager,9.830325286907144,1,manager,-12.782093048095703
649,maneuvered,5.963579343618446,2,maneuver_##ed,-27.625375747680664
650,maniac,8.14902386805177,2,man_##iac,-25.764493942260746
651,manicurist,6.398594934535208,4,man_##ic_##uri_##st,-44.74760150909424
652,manservant,6.912742820493176,3,man_##ser_##vant,-37.95499420166016
653,manufacturer,9.474549088242322,1,manufacturer,-14.097394943237305
654,manuscript,9.785604511879413,1,manuscript,-13.614360809326172
655,mapmaker,6.473890696352274,2,map_##maker,-29.932876586914062
656,marauder,7.113956109566034,4,ma_##ra_##ude_##r,-44.82380104064941
657,marcher,8.099857910737585,2,march_##er,-26.058238983154297
658,marine,9.184612223403452,1,marine,-13.408098220825195
659,mariner,8.511376306094673,2,marine_##r,-25.60094738006592
660,marketer,6.472346294500901,2,market_##er,-23.57155418395996
661,marmalade,7.578145472419466,3,ma_##rmal_##ade,-40.07415580749512
662,married,9.384209641955154,1,married,-11.070903778076172
663,mason,9.228671328660909,2,ma_##son,-26.314894676208496
664,masseuse,6.573680166960646,3,mass_##eus_##e,-34.79920291900635
665,master,11.14348365603872,1,master,-12.913694381713867
666,mathematician,7.948031990637284,1,mathematician,-13.871566772460938
667,mauled,6.385194398997726,3,ma_##ule_##d,-35.32513236999512
668,meat-eater,0.0,4,meat_-_eat_##er,-23.41331577301025
669,meatpacker,6.222576268071369,3,meat_##pack_##er,-34.560866355896
670,mechanic,9.916897239446046,1,mechanic,-14.244340896606444
671,medalist,7.060476365999801,1,medalist,-14.257527351379396
672,mediator,8.499640032168648,2,media_##tor,-27.69280815124512
673,medic,11.482703342780642,2,me_##dic,-24.40560245513916
674,medicine,9.857024678125788,1,medicine,-12.653481483459473
675,memento,8.131236549696116,2,me_##mento,-24.724459648132324
676,memorized,6.6240652277998935,3,me_##mor_##ized,-33.98229503631592
677,menaced,6.802394763324311,3,men_##ace_##d,-33.74549388885498
678,mentioned,9.818746324081037,1,mentioned,-12.29054832458496
679,mentor,8.460834457746854,1,mentor,-13.90732765197754
680,mercenary,7.24850407237061,1,mercenary,-15.696247100830078
681,merchant,10.109281465515226,1,merchant,-13.54079818725586
682,mesmerized,6.440946540632921,4,me_##sm_##eri_##zed,-44.884108543396
683,message,9.939144229744162,1,message,-12.75942325592041
684,messenger,8.425954710981966,1,messenger,-13.748611450195312
685,meteorologist,6.9930151229329605,3,met_##eor_##ologist,-40.92616939544678
686,milkman,6.516193076042964,2,milk_##man,-26.622455596923828
687,miller,8.461469042643875,2,mill_##er,-24.751120567321777
688,milliner,8.044305406990638,2,mill_##iner,-30.801856994628903
689,minister,10.596059567720175,1,minister,-12.95095157623291
690,minuteman,5.8805329864007,2,minute_##man,-24.927464485168457
691,miscreant,7.382746449738912,4,mi_##s_##cre_##ant,-41.032021045684814
692,miser,11.381038433927571,2,mi_##ser,-25.20263385772705
693,misinformed,6.669498089857879,3,mi_##sin_##formed,-39.04668140411377
694,misled,7.370860166536716,3,mi_##sle_##d,-33.01164627075195
695,misplaced,6.6293632534374485,3,mi_##sp_##laced,-38.32797908782959
696,mispronounced,6.335054251498059,4,mi_##sp_##ron_##ounced,-47.46641159057617
697,mission,10.887810694802113,1,mission,-13.545268058776855
698,missionary,8.382518288089635,1,missionary,-13.715181350708008
699,mocked,6.879355804460439,1,mocked,-14.08725643157959
700,mogul,7.2115567333138015,3,m_##og_##ul,-34.228572845458984
701,molded,7.030857476116121,2,mold_##ed,-27.75635528564453
702,monarch,10.40710727605179,1,monarch,-14.74559211730957
703,money,11.14158638334139,1,money,-11.707033157348633
704,mortician,6.720220155135295,4,m_##ort_##ici_##an,-47.25435018539429
705,mortified,7.155396301896734,3,m_##ort_##ified,-37.31910705566406
706,mother,11.09895428256812,1,mother,-12.12649154663086
707,movie,9.26738211234338,1,movie,-12.606368064880373
708,musician,8.565983355585669,1,musician,-13.517169952392578
709,mystified,6.79794041297493,3,my_##st_##ified,-34.671701431274414
710,nagged,6.255750041753367,2,na_##gged,-29.15495109558105
711,named,9.066700921774572,1,named,-11.292436599731444
712,nanny,7.560601162768557,2,na_##nny,-28.310890197753903
713,necklace,7.797291273547472,1,necklace,-13.816425323486328
714,negotiator,8.026496938945412,3,ne_##got_##iator,-41.6839485168457
715,neighbor,10.545972818293846,1,neighbor,-14.483686447143556
716,neurologist,7.085064293952548,3,ne_##uro_##logist,-39.37907409667969
717,neuroscientist,6.061456918928017,6,ne_##uro_##s_##cie_##nti_##st,-65.0074520111084
718,newborn,7.709308333385869,1,newborn,-14.199089050292969
719,newcomer,7.8636512654486515,1,newcomer,-14.980350494384766
720,newsagent,6.415096959171596,3,news_##age_##nt,-35.119486808776855
721,niece,8.168486417126681,1,niece,-13.55648136138916
722,noble,10.182141493777904,1,noble,-14.694887161254885
723,nobleman,7.781973234434385,1,nobleman,-15.648996353149414
724,nomad,8.812396905266864,2,no_##mad,-26.97734308242798
725,nominee,7.714231144849085,1,nominee,-13.452486038208008
726,noticed,8.388222810119277,1,noticed,-12.568909645080566
727,novel,10.790823099954862,1,novel,-12.43486499786377
728,novice,8.034955024502159,2,no_##vice,-26.859293460845947
729,nun,11.504288271574564,1,nun,-13.289566040039062
730,nurse,10.093198407761935,1,nurse,-12.61305332183838
731,nutritionist,6.582025138892826,2,nutrition_##ist,-27.79974842071533
732,obeyed,8.238536930171769,1,obeyed,-14.033788681030272
733,octopus,7.68937110752969,3,o_##ct_##opus,-34.77866268157959
734,offended,7.841885928984623,1,offended,-14.232430458068848
735,offender,9.638935897473202,2,off_##ender,-25.05539321899414
736,offer,11.260803567916998,1,offer,-11.96826457977295
737,ogre,8.633374945705647,2,og_##re,-26.131632804870605
738,old,11.324823232217248,1,old,-10.806880950927734
739,olympian,6.261491684321042,4,o_##ly_##mp_##ian,-44.72094631195069
740,operative,8.77307495131822,1,operative,-13.168140411376951
741,operator,9.330963814299922,1,operator,-13.747631072998049
742,opponent,9.484253080341963,1,opponent,-13.968910217285156
743,oracle,8.599510233905452,2,or_##acle,-25.18594741821289
744,order,11.505679274631255,1,order,-10.74343204498291
745,orderly,7.340186835320115,1,orderly,-15.134082794189451
746,organized,9.008713664124222,1,organized,-12.744153022766112
747,organizer,7.762170607138205,1,organizer,-14.936220169067385
748,ornament,9.933531673884504,3,or_##name_##nt,-31.83519220352173
749,orphan,9.348013177101256,1,orphan,-14.518142700195312
750,orthodontist,6.300785794663244,5,or_##th_##od_##ont_##ist,-58.58304166793823
751,ousted,6.548219102762372,2,ou_##sted,-29.470539093017575
752,outraged,6.765038976780541,2,outrage_##d,-26.33397102355957
753,outsider,8.498621805830801,1,outsider,-14.37251091003418
754,overheard,7.636269603379373,1,overheard,-15.653343200683594
755,overseer,8.43076346341785,2,oversee_##r,-26.671774864196777
756,overwhelmed,7.044905117129371,1,overwhelmed,-14.646796226501465
757,owner,10.919750308187211,1,owner,-13.308856964111328
758,pacifist,7.556427969440253,4,p_##ac_##if_##ist,-47.312392234802246
759,package,8.896861744480391,1,package,-12.298471450805664
760,packed,7.305860032684009,1,packed,-14.296076774597168
761,packrat,6.289715570908998,2,pack_##rat,-28.02747344970703
762,page,10.732912351388622,1,page,-12.320728302001951
763,paid,10.387702224875827,1,paid,-11.697776794433594
764,painter,8.823647949191303,1,painter,-12.818177223205566
765,painting,9.599133945796376,1,painting,-12.57231330871582
766,pair,10.248034245674877,1,pair,-13.075325012207031
767,pampered,6.670766320845874,3,p_##amp_##ered,-34.04924440383911
768,panelist,6.023447592961033,2,panel_##ist,-27.20566940307617
769,paparazzi,5.817111159963204,4,p_##apa_##raz_##zi,-53.88002109527588
770,paper,11.275416726651242,1,paper,-12.632757186889648
771,paramedic,6.620073206530356,3,para_##med_##ic,-37.741506576538086
772,pardoned,7.317876198626496,2,pardon_##ed,-27.61382484436035
773,parent,11.185462522506604,1,parent,-13.652792930603027
774,parishioner,7.7406644019172415,3,parish_##ione_##r,-38.96939086914063
775,participant,9.34233308143468,1,participant,-15.04195785522461
776,partner,10.602964656790943,1,partner,-13.560976028442385
777,password,7.698936199813447,1,password,-13.657405853271484
778,pastor,10.29630636560997,1,pastor,-13.97833251953125
779,pathologist,7.282073658093465,2,path_##ologist,-29.207557678222656
780,patient,11.11489266867936,1,patient,-12.307673454284668
781,patriot,9.922554615253354,2,pat_##riot,-32.63581657409668
782,patrolman,5.726847747587197,2,patrol_##man,-26.64234733581543
783,patron,10.64444823000508,1,patron,-13.403385162353516
784,peddler,7.4815557019095165,3,p_##edd_##ler,-35.9828667640686
785,peeved,6.095824562432225,3,p_##ee_##ved,-33.00812292098999
786,percussionist,6.318968113746434,2,percussion_##ist,-26.26641082763672
787,performer,8.007700012884026,1,performer,-13.427034378051758
788,person,12.264935716726947,1,person,-11.887659072875977
789,personal,10.844685508116385,1,personal,-12.15617847442627
790,persuaded,6.78897174299217,1,persuaded,-13.152341842651367
791,pessimist,8.057694194815587,4,p_##ess_##im_##ist,-43.50646877288818
792,pestered,6.698268054115413,3,p_##ester_##ed,-33.28592157363892
793,petrified,6.778784897685177,2,pet_##rified,-29.657763481140137
794,pharmacist,7.176254532017144,4,p_##har_##ma_##cist,-48.18965530395508
795,philosopher,9.610323816515107,1,philosopher,-14.550429344177246
796,phoned,5.683579767338681,2,phone_##d,-24.403156280517575
797,photograph,9.905784911584812,1,photograph,-13.363751411437988
798,photographer,7.61085279039525,1,photographer,-12.670169830322266
799,physicist,7.459914766241105,1,physicist,-13.854089736938477
800,picture,10.566407457475975,1,picture,-12.18510627746582
801,pill,10.890497664622936,1,pill,-14.131858825683594
