Index,Word,log freq,nr. of tokens,tokens,word score
802,pilot,9.60481193860948,1,pilot,-13.37358283996582
803,pine,10.604057118911712,1,pine,-13.206355094909668
804,pipe,10.854063762376834,1,pipe,-14.56843376159668
805,pitcher,8.24564690087386,1,pitcher,-13.426891326904297
806,pixie,7.238496840894365,3,p_##ix_##ie,-33.698965549468994
807,placated,6.255750041753367,3,p_##la_##cated,-35.142627239227295
808,placed,8.589327789175437,1,placed,-11.868368148803713
809,plagiarist,7.154615356913663,4,p_##lag_##iar_##ist,-51.493977546691895
810,plaintiff,9.9493209688793,1,plaintiff,-14.603450775146484
811,planner,7.518607216815252,2,plan_##ner,-26.79165267944336
812,plant,11.699297142275542,1,plant,-12.075357437133787
813,playboy,6.855408798609928,2,play_##boy,-26.41287612915039
814,player,9.14889040965996,1,player,-11.479211807250977
815,playwright,7.64826303090192,1,playwright,-15.204036712646484
816,plumber,7.687538766201629,2,p_##lumber,-25.83053207397461
817,poem,10.282848218558184,1,poem,-13.093451499938965
818,poet,11.495565651573177,1,poet,-13.49685287475586
819,poker,8.309676895987726,1,poker,-14.087494850158691
820,police,10.149096848566002,1,police,-11.57395076751709
821,policeman,7.23561914106675,1,policeman,-14.306378364562988
822,policewoman,5.971261839790462,2,police_##woman,-26.678447723388672
823,politician,9.02653771890043,1,politician,-12.96996784210205
824,pollster,6.35088571671474,2,polls_##ter,-29.21654891967773
825,pop,12.504449820928471,1,pop,-12.616277694702148
826,portrayed,6.779921907472252,1,portrayed,-12.970354080200195
827,posed,7.529406457837013,1,posed,-14.372675895690918
828,postal,8.308199063206446,1,postal,-15.006948471069336
829,postman,7.4318919168078,2,post_##man,-25.53843116760254
830,potter,9.235423152343646,2,pot_##ter,-27.683935165405277
831,praised,7.362645270417825,1,praised,-12.94678783416748
832,prankster,6.54534966033442,3,p_##rank_##ster,-34.90382432937622
833,preacher,8.896451207355227,1,preacher,-13.775022506713867
834,prejudiced,7.492760300922379,2,prejudice_##d,-26.480995178222656
835,prepared,9.338293736286644,1,prepared,-12.295703887939451
836,presented,9.392411897514927,1,presented,-12.673710823059082
837,president,10.209169157096309,1,president,-12.14487361907959
838,president's,4.672828834461906,3,president_'_s,-15.093487739562988
839,pressed,7.742835955430749,1,pressed,-12.31879425048828
840,priest,10.612212763059391,1,priest,-12.573176383972168
841,prima,10.98781496309287,2,p_##rima,-25.95375633239746
842,principal,10.431229288678432,1,principal,-12.892328262329102
843,prison,10.922226563621058,1,prison,-11.599875450134276
844,prisoner,9.9167985665958,1,prisoner,-13.543975830078123
845,prize,9.632138041371906,1,prize,-13.03927993774414
846,prodigy,7.163946684342547,3,pro_##di_##gy,-36.74559307098389
847,producer,9.543521484499182,1,producer,-12.5177001953125
848,professional,9.664532150174582,1,professional,-12.254925727844238
849,professor,9.619797501353885,1,professor,-13.045513153076172
850,profit,11.167190461069833,1,profit,-13.961973190307615
851,program,11.28115732861339,1,program,-12.084668159484863
852,programmer,7.120444372392488,1,programmer,-14.949070930480955
853,project,10.995511519127382,1,project,-11.915849685668944
854,promised,8.463581421967588,1,promised,-11.35580348968506
855,promoted,7.764296006450518,1,promoted,-12.435983657836914
856,proofreader,6.710523109452428,3,proof_##read_##er,-35.07278919219971
857,property,10.98849099279632,1,property,-12.910970687866213
858,prostitute,8.633196867172543,1,prostitute,-14.018352508544922
859,protagonist,8.200562797008564,1,protagonist,-14.90331745147705
860,protected,8.99255742690407,1,protected,-12.968616485595703
861,protestor,6.899723107284872,2,protest_##or,-27.72344207763672
862,provided,9.5642314445383,1,provided,-11.90611171722412
863,provoked,6.992096427415888,1,provoked,-14.267894744873049
864,provost,8.266164436612492,3,pro_##vos_##t,-34.07710075378418
865,psychiatrist,7.496097345175956,1,psychiatrist,-13.927417755126951
866,psychic,8.243282523048375,1,psychic,-13.862104415893556
867,psychologist,8.17188200612782,1,psychologist,-14.631014823913574
868,pulled,7.285506548522785,1,pulled,-10.986981391906738
869,pullover,6.669498089857879,2,pull_##over,-27.3718376159668
870,punched,7.428333194190806,1,punched,-13.423540115356444
871,purchased,8.431417414394833,1,purchased,-12.894429206848145
872,pursued,8.354674261918463,1,pursued,-13.122444152832031
873,pushed,6.889591308354466,1,pushed,-12.223641395568848
874,puzzled,7.161622002939187,1,puzzled,-14.195051193237305
875,pyromaniac,6.612041034833092,4,p_##yr_##oman_##iac,-47.67710304260254
876,quack,8.938137870372788,3,q_##ua_##ck,-34.94931125640869
877,quarterback,7.55171221535131,1,quarterback,-14.239913940429688
878,question,11.42720416456475,1,question,-11.707119941711426
879,questioned,8.879193928110318,1,questioned,-13.691251754760742
880,quieted,6.418364935936212,2,quiet_##ed,-25.722522735595703
881,quoted,8.423321975806166,1,quoted,-13.710240364074709
882,rabble-rouser,0.0,7,r_##ab_##ble_-_r_##ouse_##r,-56.23410987854004
883,raider,6.871091294610546,2,raid_##er,-25.54753589630127
884,raised,9.308555419473135,1,raised,-13.088022232055664
885,ran,12.634202294821293,1,ran,-12.010342597961426
886,rancher,8.747510946478448,2,ranch_##er,-25.67913246154785
887,rated,7.502738210754851,1,rated,-13.36212158203125
888,reached,9.406729185981574,1,reached,-10.70787525177002
889,reassured,6.35088571671474,2,reassure_##d,-26.943442344665527
890,rebel,10.710454369295531,1,rebel,-14.0343656539917
891,rebuked,6.735780014242327,3,re_##bu_##ked,-34.5841703414917
892,received,10.02857716337495,1,received,-10.414430618286133
893,receptionist,6.637258031284457,2,reception_##ist,-27.527921676635746
894,recharged,6.282266746896006,2,re_##charged,-26.98909568786621
895,recited,7.323170717943469,1,recited,-14.361263275146484
896,recluse,7.684783943522785,4,re_##c_##lus_##e,-38.21343278884888
897,recruited,6.642486801367256,1,recruited,-13.559483528137209
898,redecorated,6.18826412308259,4,red_##ec_##ora_##ted,-49.99286651611328
899,refugee,8.846640813100485,1,refugee,-14.377979278564451
900,reimbursed,6.507277712385012,4,re_##im_##bur_##sed,-46.9683575630188
901,relative,9.851615143125416,1,relative,-13.22461986541748
902,relaxed,7.719573989259581,1,relaxed,-13.57577133178711
903,released,9.07096335550754,1,released,-10.655654907226562
904,relieved,7.682021510826875,1,relieved,-13.359701156616213
905,remedy,9.513477398982824,1,remedy,-13.692005157470703
906,repaired,7.424761761823209,1,repaired,-13.277929306030272
907,repairman,6.037870919922137,2,repair_##man,-26.47148704528809
908,reporter,8.450839690866216,1,reporter,-13.96703815460205
909,representative,9.986955157777391,1,representative,-12.333724975585938
910,reprimanded,6.533788837933344,4,re_##p_##rima_##nded,-47.29428195953369
911,reproached,6.634633357861686,4,re_##p_##roach_##ed,-40.40936756134033
912,repulsed,6.93828448401696,1,repulsed,-14.969398498535156
913,requested,8.499843553081124,1,requested,-12.081547737121582
914,rescheduled,5.438079308923196,4,re_##sche_##du_##led,-48.4822678565979
915,rescued,7.172424577124845,1,rescued,-13.241044998168944
916,researcher,8.628734566149145,1,researcher,-13.749330520629885
917,respected,8.401557847817314,1,respected,-14.041011810302734
918,restrained,7.686162303492906,1,restrained,-14.219183921813965
919,resuscitated,6.440946540632921,4,re_##sus_##ci_##tated,-51.43440771102905
920,retailer,7.912056888179006,1,retailer,-14.99594497680664
921,revered,6.879355804460439,1,revered,-14.79781436920166
922,reviewer,7.600902459542082,1,reviewer,-13.57890510559082
923,revised,7.761744984658913,1,revised,-13.501749038696287
924,revived,7.929846429742503,1,revived,-14.04946517944336
925,rewarded,7.738923757439457,1,rewarded,-14.05944538116455
926,ridiculed,6.874198495453294,4,rid_##ic_##ule_##d,-47.59832191467285
927,right-winger,0.0,3,right_-_winger,-17.486374855041504
928,rioter,7.455298485683291,2,riot_##er,-25.20700740814209
929,rival,10.191257121160008,1,rival,-13.559328079223633
930,robbed,6.661854740545311,1,robbed,-14.552519798278809
931,robber,9.248695325852646,3,r_##ob_##ber,-34.1729736328125
932,rogue,8.570733958344267,1,rogue,-14.52082347869873
933,rookie,6.342121418721152,1,rookie,-13.239176750183104
934,roommate,6.663132695990803,1,roommate,-14.948124885559082
935,ruffian,8.455104999102815,3,r_##uff_##ian,-34.329294204711914
936,run,11.654858960858896,1,run,-12.069904327392578
937,sailor,9.165238398063762,1,sailor,-14.759454727172852
938,salesman,7.716015266642587,1,salesman,-14.499711990356444
939,saluted,6.70808408385307,2,salute_##d,-27.319595336914062
940,sang,11.193436197869334,1,sang,-13.877342224121094
941,sauteed,5.986452005284438,3,sa_##ute_##ed,-33.23388767242432
942,saved,9.12347443895452,1,saved,-12.358770370483398
943,saw,11.063524143191238,1,saw,-11.012749671936035
944,scared,7.941295570906532,1,scared,-13.219444274902344
945,schedule,9.383032379794294,1,schedule,-12.803442001342772
946,scholar,10.444357297650496,1,scholar,-13.529962539672852
947,school,11.783791944493448,1,school,-11.13747501373291
948,schoolgirl,7.333023014386481,2,school_##girl,-24.845956802368164
949,scientist,9.106312301552135,1,scientist,-13.18167495727539
950,scolded,6.452048954437226,3,s_##co_##lded,-33.00589561462402
951,scorned,6.937314081223682,3,s_##corn_##ed,-30.43155574798584
952,scoundrel,8.218247926685745,4,s_##co_##und_##rel,-44.818068504333496
953,screenwriter,6.263398262591624,1,screenwriter,-14.36456298828125
954,sculptor,8.211754397375197,1,sculptor,-12.787667274475098
955,sealed,7.822845290279774,1,sealed,-12.033449172973633
956,seaman,8.001689978099135,2,sea_##man,-25.40937614440918
957,seamstress,7.275864600546533,4,sea_##ms_##tres_##s,-43.67197799682617
958,secretary,9.464672464746409,1,secretary,-13.167795181274414
959,seeker,8.061802274538348,2,seek_##er,-24.549224853515625
960,seen,10.526560920459826,1,seen,-11.264235496520996
961,senator,9.564371824969498,1,senator,-13.88682460784912
962,senior,9.20693457884135,1,senior,-12.561009407043455
963,sensed,7.136483208590247,1,sensed,-13.796629905700684
964,sent,12.225679175169091,1,sent,-11.658452987670898
965,sentry,7.752335163302292,2,sent_##ry,-24.352951049804688
966,sergeant,8.385260520155413,1,sergeant,-14.287064552307127
967,servant,10.311283275982577,1,servant,-14.065762519836426
968,service,11.347508221769042,1,service,-10.69257926940918
969,serviceman,5.7745515455444085,2,service_##man,-24.576125144958496
970,shamed,7.120444372392488,2,shame_##d,-26.14588165283203
971,sharecropper,6.690842277418564,4,share_##c_##rop_##per,-45.70273780822754
972,shark,9.0095696715137,1,shark,-14.041705131530762
973,shaved,6.3835066348840055,1,shaved,-14.076461791992188
974,sheriff,8.989444293202451,1,sheriff,-13.948933601379396
975,ship,11.521072190105995,1,ship,-12.53714656829834
976,shipped,6.983789965258135,1,shipped,-14.779531478881836
977,shirt,9.704426671737876,1,shirt,-13.099899291992188
978,shocked,6.921658184151129,1,shocked,-13.839506149291992
979,shoemaker,7.59890045687141,2,shoe_##maker,-31.56858253479004
980,shopkeeper,7.477604243197589,2,shop_##keeper,-27.531007766723636
981,shot,10.481308053126398,1,shot,-11.67185878753662
982,shoved,6.102558594613569,1,shoved,-12.995288848876951
983,shrink,9.089527751759436,1,shrink,-13.90507984161377
984,shuttle,8.620291149419804,1,shuttle,-14.357810974121094
985,sighted,7.9355873855892,1,sighted,-13.837458610534668
986,sightseer,6.721425700790643,2,sights_##eer,-30.486894607543945
987,signaled,6.018593214496234,1,signaled,-14.386825561523438
988,signed,8.870101048785726,1,signed,-10.752715110778809
989,singer,8.385716828627851,1,singer,-12.42798900604248
990,sink,9.821626526055809,1,sink,-12.616652488708496
991,sitter,7.123672785204607,2,sit_##ter,-26.567386627197266
992,skater,7.075808863978387,1,skater,-14.047412872314451
993,sketched,7.065613363597717,2,sketch_##ed,-26.435863494873047
994,skimmed,6.831953565565855,3,ski_##mme_##d,-34.15030288696289
995,skipper,7.912056888179006,2,skip_##per,-28.35947036743164
996,slave,11.330515904304049,1,slave,-14.01047420501709
997,sleuth,8.118207049405783,3,s_##le_##uth,-32.70258903503418
998,sliced,6.852242569051878,1,sliced,-13.493221282958984
999,smoked,7.399398083331354,1,smoked,-14.211318969726562
1000,smuggler,7.40184157874383,2,smug_##gler,-28.356739044189453
1001,sniper,7.237059026124737,1,sniper,-14.011281967163086
1002,snorkeler,5.707110264748875,4,s_##nor_##kel_##er,-39.54509162902832
1003,snubbed,6.349138991379798,3,s_##nu_##bbed,-35.21631336212158
1004,social,11.078613251304343,1,social,-13.097286224365234
1005,socialite,7.00397413672268,2,social_##ite,-26.51032066345215
1006,sociologist,7.595889917718538,2,socio_##logist,-30.64313507080078
1007,sociopath,7.361375428977347,2,socio_##path,-29.90535926818848
1008,soda,9.915020788349802,1,soda,-13.770090103149414
1009,soldier,10.532282861205116,1,soldier,-13.303625106811523
1010,songwriter,6.906754778648554,1,songwriter,-13.728290557861328
1011,soothed,6.687108607866515,3,so_##oth_##ed,-32.12618541717529
1012,soothsayer,7.31455283232408,4,so_##oth_##say_##er,-43.87921524047852
1013,soprano,7.943782692458625,1,soprano,-13.640921592712402
1014,sorcerer,7.60489448081162,2,so_##rcerer,-27.65798759460449
1015,souvenir,8.037866234709618,3,so_##uve_##nir,-37.50199222564697
1016,spanked,6.173786103901937,2,span_##ked,-28.741209030151367
1017,speaker,9.269646477873591,1,speaker,-13.91047477722168
1018,specialist,8.74528448245438,1,specialist,-13.39439582824707
1019,speech,10.59770915569734,1,speech,-13.633529663085938
1020,spirit,11.60271132285905,1,spirit,-13.218860626220703
1021,sponsor,8.860499167616016,1,sponsor,-13.775272369384766
1022,sponsored,6.395261598115449,1,sponsored,-12.888557434082031
1023,sportscaster,6.107022887742255,2,sports_##caster,-29.438790321350098
1024,spotted,7.280008252884188,1,spotted,-13.57249355316162
1025,sprinkled,6.715383386334681,3,s_##p_##rinkled,-29.84835720062256
1026,squandered,6.555356891810665,3,sq_##uan_##dered,-40.519537925720215
1027,squid,8.043984431221553,2,sq_##uid,-28.33725452423096
1028,stalked,6.133398042996649,1,stalked,-13.578583717346191
1029,star,12.202210195865874,1,star,-12.604312896728516
1030,startled,6.911747300251674,1,startled,-14.74285888671875
1031,stash,7.485491608030754,3,s_##tas_##h,-30.416786193847656
1032,statesman,8.5956346177228,1,statesman,-15.72746753692627
1033,station,10.64875268735818,1,station,-11.33781909942627
1034,statistician,7.346010209913293,4,s_##tat_##istic_##ian,-44.55010509490967
1035,steak,8.323608442343572,1,steak,-13.589227676391602
1036,steered,6.293419278846481,1,steered,-14.593067169189451
1037,stewardess,6.954638864880987,3,stew_##ard_##ess,-37.15474510192871
1038,stockpile,7.113142108707088,2,stock_##pile,-29.73451042175293
1039,stole,8.906122330884303,1,stole,-13.681163787841797
1040,stolen,7.926241523170962,1,stolen,-12.75975227355957
1041,stonecutter,6.720220155135295,3,stone_##cut_##ter,-37.01238632202149
1042,story,10.417836960475736,1,story,-12.2629976272583
1043,stranger,9.314700387300425,1,stranger,-13.679179191589355
1044,streetwalker,6.639875833826536,3,street_##walk_##er,-33.57048988342285
1045,striker,8.09437844497296,1,striker,-13.37786865234375
1046,student,10.780330345443172,1,student,-12.391895294189451
1047,studied,9.66997795897274,1,studied,-12.666407585144045
1048,subdued,7.682943169878292,1,subdued,-15.474716186523438
1049,subject,11.473633549282107,1,subject,-12.744380950927734
1050,successor,9.846440897156851,1,successor,-13.699459075927734
1051,sugar,10.483941845626784,1,sugar,-13.259845733642578
1052,suit,10.884929118046289,1,suit,-13.108819961547852
1053,suitcase,6.83087423464618,1,suitcase,-13.810993194580078
1054,sung,9.401456476451632,1,sung,-14.417780876159668
1055,supervised,6.626717749249025,1,supervised,-15.022516250610352
1056,supervisor,8.80597465931132,1,supervisor,-15.220256805419922
1057,supper,9.184304357425342,1,supper,-15.078277587890623
1058,supplied,8.255568653283746,1,supplied,-13.743677139282228
1059,supplier,8.40178233990491,1,supplier,-15.730064392089844
1060,supported,8.44009614103127,1,supported,-11.948050498962402
1061,supremacist,6.030685260261263,5,su_##p_##rem_##ac_##ist,-57.92487955093384
1062,surfer,7.678326356506885,2,surf_##er,-25.58367919921875
1063,surprised,7.596392304064196,1,surprised,-13.375533103942873
1064,suspected,8.121183242078828,1,suspected,-13.538503646850586
1065,swallowed,6.735780014242327,1,swallowed,-12.739049911499023
1066,swimmer,7.830425617820331,1,swimmer,-13.766008377075195
1067,swindled,6.338594078203183,3,s_##wind_##led,-32.064398765563965
1068,swindler,7.527793987721444,3,s_##wind_##ler,-32.95133018493652
1069,table,11.175899074834314,1,table,-11.9375638961792
1070,tailor,9.137231900155545,2,tail_##or,-27.39604663848877
1071,taken,10.125029822483365,1,taken,-11.314519882202148
1072,tanner,8.265907334155747,2,tan_##ner,-27.508447647094727
1073,tap,11.592004631664135,1,tap,-12.821247100830078
1074,target,9.821138019519102,1,target,-13.033445358276367
1075,taught,9.003439196207838,1,taught,-12.725238800048828
1076,taunted,6.300785794663244,2,ta_##unted,-29.266819953918457
1077,taxi-driver,0.0,3,taxi_-_driver,-19.390446662902832
1078,teacher,10.666720340662762,1,teacher,-12.867324829101562
1079,technician,7.715123603632105,1,technician,-13.697057723999023
1080,teenager,7.643482907077201,1,teenager,-14.107282638549805
1081,tenant,9.882161765821376,1,tenant,-16.13182830810547
1082,tennis,8.24143968982973,1,tennis,-13.201386451721191
1083,tenor,9.24725072599628,1,tenor,-13.106453895568848
1084,terrified,7.089243155027514,1,terrified,-13.863927841186523
1085,terrorist,8.06211758275474,1,terrorist,-13.964430809020996
1086,terrorized,6.037870919922137,2,terror_##ized,-28.742605209350582
1087,tested,8.71308886823731,1,tested,-13.24929428100586
1088,thanked,6.516193076042964,1,thanked,-13.489288330078123
1089,the,14.746817578910242,1,the,-6.196805000305176
1090,therapist,7.752335163302292,1,therapist,-14.279712677001951
1091,thief,8.5016733797582,1,thief,-13.6473388671875
1092,thinker,8.649448770536708,2,think_##er,-22.48920249938965
1093,threatened,8.552946361122055,1,threatened,-12.425145149230955
1094,thug,8.679141958402255,2,th_##ug,-26.42414951324463
1095,tidied,6.212606095751519,3,t_##id_##ied,-33.01515913009644
1096,tipped,6.821107472256465,1,tipped,-13.613653182983398
1097,tobacconist,7.147559271189454,2,tobacco_##nist,-29.91171360015869
1098,toddler,7.353722330399631,2,to_##ddler,-25.033695220947266
1099,tolerated,8.319229938632326,2,tolerate_##d,-26.90845394134521
1100,took,9.54809749706027,1,took,-10.024227142333984
1101,tormented,7.324489979348532,2,torment_##ed,-27.12216186523437
1102,tour-guide,0.0,3,tour_-_guide,-23.010476112365723
1103,tourist,8.745921121024347,1,tourist,-13.02017307281494
1104,townsperson,5.327876168789581,2,towns_##person,-30.28147792816162
1105,trader,9.399389249519563,1,trader,-15.394854545593262
1106,trained,7.678326356506885,1,trained,-13.01638412475586
1107,trainee,7.490529402060711,2,train_##ee,-26.034862518310547
1108,trainer,7.709756864454165,1,trainer,-14.28403377532959
1109,traitor,9.068776807654396,1,traitor,-13.276693344116213
1110,translator,8.383433201236713,1,translator,-13.823394775390623
1111,transported,7.173191742486599,1,transported,-13.400226593017578
1112,trapped,6.669498089857879,1,trapped,-12.901866912841797
1113,trashcan,5.986452005284438,2,trash_##can,-28.47521209716797
1114,traveler,8.17188200612782,2,travel_##er,-24.075963973999023
1115,traveling,7.7406644019172415,1,traveling,-13.787738800048828
1116,treated,8.878358040627822,1,treated,-12.490245819091797
1117,tree,11.134150972115108,1,tree,-12.926410675048828
1118,trespasser,7.872836175025724,4,t_##res_##pass_##er,-39.9970588684082
1119,tribesman,6.505784060128229,2,tribes_##man,-27.433385848999023
1120,tricked,6.86484777797086,2,trick_##ed,-25.833158493041992
1121,trickster,7.668093709082406,2,tricks_##ter,-28.029536247253414
1122,trip,11.776243120969394,1,trip,-12.79544448852539
1123,triumph,10.595834412925305,1,triumph,-13.84848690032959
1124,troll,9.648788832566362,1,troll,-14.641392707824709
1125,trooper,7.425357887027151,2,troop_##er,-26.255868911743164
1126,troublemaker,6.586171654854675,2,trouble_##maker,-29.85076332092285
1127,trusted,7.85670679309584,1,trusted,-13.92270278930664
1128,turkey,8.830835365537549,1,turkey,-14.505996704101562
1129,tutored,6.660575149839686,2,tutor_##ed,-27.196083068847656
1130,tv,11.632147464820866,2,t_##v,-21.03381967544556
1131,tycoon,7.219642040130735,3,t_##y_##coon,-32.39505481719971
1132,umbrella,8.452974619089586,1,umbrella,-13.735647201538086
1133,uncle,10.20861653859163,1,uncle,-13.147371292114258
1134,uncorked,6.411818267709897,3,un_##cor_##ked,-35.2020206451416
1135,undercharged,6.236369590203704,2,under_##charged,-28.30328750610352
1136,undertaker,7.614805364711073,2,undertake_##r,-25.753336906433105
1137,unicyclist,5.393627546352362,5,un_##ic_##y_##c_##list,-56.742103099823
1138,union,10.811201609659424,1,union,-12.819693565368652
1139,unlocked,6.508769136971682,1,unlocked,-12.754035949707031
1140,unnerved,6.470799503782602,3,un_##ner_##ved,-32.430585861206055
1141,upset,8.568646473005153,1,upset,-13.369702339172363
1142,urologist,6.536691597591305,3,u_##rol_##ogist,-40.89681529998779
1143,vacationer,6.335054251498059,2,vacation_##er,-25.33430957794189
1144,vagabond,8.963160242833732,4,v_##aga_##bon_##d,-47.07266998291016
1145,vagrant,7.713784616598755,3,v_##ag_##rant,-39.0384578704834
1146,valet,9.465215121451848,2,v_##alet,-26.42433452606201
1147,vandal,8.62299361030245,2,van_##dal,-29.61783790588379
1148,vanquished,7.463363045520021,2,van_##quished,-27.880983352661133
1149,vehicle,9.474472303967705,1,vehicle,-13.294198989868164
1150,vendor,8.379079889286603,1,vendor,-14.919568061828612
1151,verified,7.917171988845776,1,verified,-14.478278160095217
1152,veteran,9.086136768516877,1,veteran,-13.86082935333252
1153,vexed,7.493873886783559,2,ve_##xed,-28.724427223205566
1154,victor,10.774697232969643,3,v_##ict_##or,-35.883660316467285
1155,victory,9.71794080038648,1,victory,-12.691059112548828
1156,villager,8.019283792916793,2,village_##r,-23.1602783203125
1157,violinist,7.849323818040561,1,violinist,-14.372106552124023
1158,virtuoso,7.981733286691885,4,v_##irt_##uo_##so,-49.628562927246094
1159,visited,7.752335163302292,1,visited,-12.317901611328123
1160,visitor,8.883778861463485,1,visitor,-14.345586776733398
1161,vocalist,7.199678345691172,1,vocalist,-13.569947242736816
1162,volunteer,9.140454244512016,1,volunteer,-14.772242546081545
1163,vote,10.941092854629048,1,vote,-12.789952278137209
1164,voter,9.302919553269277,1,voter,-16.0765380859375
1165,warden,8.328934041955529,2,ward_##en,-27.119237899780277
1166,warlord,6.804614520062624,1,warlord,-14.897112846374512
1167,warmonger,6.735780014242327,3,warm_##ong_##er,-34.190518379211426
1168,was,12.409360368133031,1,was,-7.3880085945129395
1169,wash,10.983511476392884,1,wash,-13.7771635055542
1170,wasted,7.792348924113037,1,wasted,-14.29433250427246
1171,watched,7.206377291472252,1,watched,-12.459220886230469
1172,watchman,7.143617602704121,2,watch_##man,-25.56264305114746
1173,watered,7.3938782901077555,2,water_##ed,-23.778573036193848
1174,weatherman,5.926926025970411,2,weather_##man,-25.957921981811523
1175,wed,10.960756877669857,1,wed,-14.52251434326172
1176,weighed,7.074116816197362,1,weighed,-13.052380561828612
1177,welcomed,6.881411303642535,1,welcomed,-13.63434600830078
1178,welder,7.237059026124737,2,we_##lder,-24.581835746765137
1179,whistle-blower,0.0,4,whistle_-_blow_##er,-21.624239921569824
1180,wholesaler,7.687538766201629,2,wholesale_##r,-25.882424354553223
1181,widower,7.890582534656536,2,widow_##er,-24.74905776977539
1182,wife,10.60569357758442,1,wife,-11.471024513244627
1183,windbag,6.975413927455952,2,wind_##bag,-29.548582077026367
1184,winemaker,6.54965074223381,2,wine_##maker,-30.155756950378414
1185,winner,7.77485576666552,1,winner,-12.55723476409912
1186,wiped,6.610696044717759,1,wiped,-12.620217323303224
1187,wire,10.366938509842946,1,wire,-13.25098991394043
1188,witness,10.532869246423688,1,witness,-13.010071754455566
1189,wizard,8.37930948405285,1,wizard,-13.141206741333008
1190,woman,10.807584238309577,1,woman,-10.805063247680664
1191,womanizer,6.013715156042802,2,woman_##izer,-27.15533828735352
1192,won,11.762547350597467,1,won,-10.320305824279783
1193,woodworker,6.7580945044277305,3,wood_##work_##er,-32.96291637420654
1194,wooed,6.663132695990803,3,w_##oo_##ed,-32.93203067779541
1195,word,11.538982999289518,1,word,-11.480134963989258
1196,worker,11.12710120636704,1,worker,-13.81341552734375
1197,wrecked,6.823286122355687,1,wrecked,-13.39268398284912
1198,wrinkled,7.114769448366463,1,wrinkled,-14.642266273498535
1199,writer,10.481279996733043,1,writer,-12.721399307250977
1200,youngster,7.630461261783627,2,young_##ster,-26.05346298217773
1201,youth,10.312512981839047,1,youth,-12.975822448730469
1202,zealot,7.842278779117352,3,z_##eal_##ot,-37.06780910491944
1203,zookeeper,5.988961416889864,2,zoo_##keeper,-28.32242584228516
